agreement,disagreement,number,subject_index,verb_index,completed
De timmerman onder John bemoedigt,De timmerman onder John bemoedigen,singular,1,4,De timmerman onder John bemoedigt de persoon.
De timmerman onder John inspireert,De timmerman onder John inspireren,singular,1,4,De timmerman onder John inspireert de persoon.
De timmerman onder John ontmoedigt,De timmerman onder John ontmoedigen,singular,1,4,De timmerman onder John ontmoedigt de persoon.
De timmerman onder John stimuleert,De timmerman onder John stimuleren,singular,1,4,De timmerman onder John stimuleert de persoon.
De timmerman onder John begrijpt,De timmerman onder John begrijpen,singular,1,4,De timmerman onder John begrijpt de persoon.
De timmerman onder Mike bekritiseert,De timmerman onder Mike bekritiseren,singular,1,4,De timmerman onder Mike bekritiseert de persoon.
De timmerman onder Mike groet,De timmerman onder Mike groeten,singular,1,4,De timmerman onder Mike groet de persoon.
De timmerman onder Mike bewondert,De timmerman onder Mike bewonderen,singular,1,4,De timmerman onder Mike bewondert de persoon.
De timmerman onder Mike kent,De timmerman onder Mike kennen,singular,1,4,De timmerman onder Mike kent de persoon.
De timmerman onder Mike onthoudt,De timmerman onder Mike onthouden,singular,1,4,De timmerman onder Mike onthoudt de persoon.
De timmerman onder Mike observeert,De timmerman onder Mike observeren,singular,1,4,De timmerman onder Mike observeert de persoon.
De timmerman onder Mike vermijdt,De timmerman onder Mike vermijden,singular,1,4,De timmerman onder Mike vermijdt de persoon.
De timmerman onder Mike bemoedigt,De timmerman onder Mike bemoedigen,singular,1,4,De timmerman onder Mike bemoedigt de persoon.
De timmerman onder Mike inspireert,De timmerman onder Mike inspireren,singular,1,4,De timmerman onder Mike inspireert de persoon.
De timmerman onder Mike ontmoedigt,De timmerman onder Mike ontmoedigen,singular,1,4,De timmerman onder Mike ontmoedigt de persoon.
De timmerman onder Mike stimuleert,De timmerman onder Mike stimuleren,singular,1,4,De timmerman onder Mike stimuleert de persoon.
De timmerman onder Mike begrijpt,De timmerman onder Mike begrijpen,singular,1,4,De timmerman onder Mike begrijpt de persoon.
De timmerman onder Bob bekritiseert,De timmerman onder Bob bekritiseren,singular,1,4,De timmerman onder Bob bekritiseert de persoon.
De timmerman onder Bob groet,De timmerman onder Bob groeten,singular,1,4,De timmerman onder Bob groet de persoon.
De timmerman onder Bob bewondert,De timmerman onder Bob bewonderen,singular,1,4,De timmerman onder Bob bewondert de persoon.
De timmerman onder Bob kent,De timmerman onder Bob kennen,singular,1,4,De timmerman onder Bob kent de persoon.
De timmerman onder Bob onthoudt,De timmerman onder Bob onthouden,singular,1,4,De timmerman onder Bob onthoudt de persoon.
De timmerman onder Bob observeert,De timmerman onder Bob observeren,singular,1,4,De timmerman onder Bob observeert de persoon.
De timmerman onder Bob vermijdt,De timmerman onder Bob vermijden,singular,1,4,De timmerman onder Bob vermijdt de persoon.
De timmerman onder Bob bemoedigt,De timmerman onder Bob bemoedigen,singular,1,4,De timmerman onder Bob bemoedigt de persoon.
De timmerman onder Bob inspireert,De timmerman onder Bob inspireren,singular,1,4,De timmerman onder Bob inspireert de persoon.
De timmerman onder Bob ontmoedigt,De timmerman onder Bob ontmoedigen,singular,1,4,De timmerman onder Bob ontmoedigt de persoon.
De timmerman onder Bob stimuleert,De timmerman onder Bob stimuleren,singular,1,4,De timmerman onder Bob stimuleert de persoon.
De timmerman onder Bob begrijpt,De timmerman onder Bob begrijpen,singular,1,4,De timmerman onder Bob begrijpt de persoon.
De timmerman onder Barbara bekritiseert,De timmerman onder Barbara bekritiseren,singular,1,4,De timmerman onder Barbara bekritiseert de persoon.
De timmerman onder Barbara groet,De timmerman onder Barbara groeten,singular,1,4,De timmerman onder Barbara groet de persoon.
De timmerman onder Barbara bewondert,De timmerman onder Barbara bewonderen,singular,1,4,De timmerman onder Barbara bewondert de persoon.
De timmerman onder Barbara kent,De timmerman onder Barbara kennen,singular,1,4,De timmerman onder Barbara kent de persoon.
De timmerman onder Barbara onthoudt,De timmerman onder Barbara onthouden,singular,1,4,De timmerman onder Barbara onthoudt de persoon.
De timmerman onder Barbara observeert,De timmerman onder Barbara observeren,singular,1,4,De timmerman onder Barbara observeert de persoon.
De timmerman onder Barbara vermijdt,De timmerman onder Barbara vermijden,singular,1,4,De timmerman onder Barbara vermijdt de persoon.
De timmerman onder Barbara bemoedigt,De timmerman onder Barbara bemoedigen,singular,1,4,De timmerman onder Barbara bemoedigt de persoon.
De timmerman onder Barbara inspireert,De timmerman onder Barbara inspireren,singular,1,4,De timmerman onder Barbara inspireert de persoon.
De timmerman onder Barbara ontmoedigt,De timmerman onder Barbara ontmoedigen,singular,1,4,De timmerman onder Barbara ontmoedigt de persoon.
De timmerman onder Barbara stimuleert,De timmerman onder Barbara stimuleren,singular,1,4,De timmerman onder Barbara stimuleert de persoon.
De timmerman onder Barbara begrijpt,De timmerman onder Barbara begrijpen,singular,1,4,De timmerman onder Barbara begrijpt de persoon.
De timmerman onder Jim bekritiseert,De timmerman onder Jim bekritiseren,singular,1,4,De timmerman onder Jim bekritiseert de persoon.
De timmerman onder Jim groet,De timmerman onder Jim groeten,singular,1,4,De timmerman onder Jim groet de persoon.
De timmerman onder Jim bewondert,De timmerman onder Jim bewonderen,singular,1,4,De timmerman onder Jim bewondert de persoon.
De timmerman onder Jim kent,De timmerman onder Jim kennen,singular,1,4,De timmerman onder Jim kent de persoon.
De timmerman onder Jim onthoudt,De timmerman onder Jim onthouden,singular,1,4,De timmerman onder Jim onthoudt de persoon.
De timmerman onder Jim observeert,De timmerman onder Jim observeren,singular,1,4,De timmerman onder Jim observeert de persoon.
De timmerman onder Jim vermijdt,De timmerman onder Jim vermijden,singular,1,4,De timmerman onder Jim vermijdt de persoon.
De timmerman onder Jim bemoedigt,De timmerman onder Jim bemoedigen,singular,1,4,De timmerman onder Jim bemoedigt de persoon.
De timmerman onder Jim inspireert,De timmerman onder Jim inspireren,singular,1,4,De timmerman onder Jim inspireert de persoon.
De timmerman onder Jim ontmoedigt,De timmerman onder Jim ontmoedigen,singular,1,4,De timmerman onder Jim ontmoedigt de persoon.
De timmerman onder Jim stimuleert,De timmerman onder Jim stimuleren,singular,1,4,De timmerman onder Jim stimuleert de persoon.
De timmerman onder Jim begrijpt,De timmerman onder Jim begrijpen,singular,1,4,De timmerman onder Jim begrijpt de persoon.
De timmerman onder Bill bekritiseert,De timmerman onder Bill bekritiseren,singular,1,4,De timmerman onder Bill bekritiseert de persoon.
De timmerman onder Bill groet,De timmerman onder Bill groeten,singular,1,4,De timmerman onder Bill groet de persoon.
De timmerman onder Bill bewondert,De timmerman onder Bill bewonderen,singular,1,4,De timmerman onder Bill bewondert de persoon.
De timmerman onder Bill kent,De timmerman onder Bill kennen,singular,1,4,De timmerman onder Bill kent de persoon.
De timmerman onder Bill onthoudt,De timmerman onder Bill onthouden,singular,1,4,De timmerman onder Bill onthoudt de persoon.
De timmerman onder Bill observeert,De timmerman onder Bill observeren,singular,1,4,De timmerman onder Bill observeert de persoon.
De timmerman onder Bill vermijdt,De timmerman onder Bill vermijden,singular,1,4,De timmerman onder Bill vermijdt de persoon.
De timmerman onder Bill bemoedigt,De timmerman onder Bill bemoedigen,singular,1,4,De timmerman onder Bill bemoedigt de persoon.
De timmerman onder Bill inspireert,De timmerman onder Bill inspireren,singular,1,4,De timmerman onder Bill inspireert de persoon.
De timmerman onder Bill ontmoedigt,De timmerman onder Bill ontmoedigen,singular,1,4,De timmerman onder Bill ontmoedigt de persoon.
De timmerman onder Bill stimuleert,De timmerman onder Bill stimuleren,singular,1,4,De timmerman onder Bill stimuleert de persoon.
De timmerman onder Bill begrijpt,De timmerman onder Bill begrijpen,singular,1,4,De timmerman onder Bill begrijpt de persoon.
De timmerman naast John bekritiseert,De timmerman naast John bekritiseren,singular,1,4,De timmerman naast John bekritiseert de persoon.
De timmerman naast John groet,De timmerman naast John groeten,singular,1,4,De timmerman naast John groet de persoon.
De timmerman naast John bewondert,De timmerman naast John bewonderen,singular,1,4,De timmerman naast John bewondert de persoon.
De timmerman naast John kent,De timmerman naast John kennen,singular,1,4,De timmerman naast John kent de persoon.
De timmerman naast John onthoudt,De timmerman naast John onthouden,singular,1,4,De timmerman naast John onthoudt de persoon.
De timmerman naast John observeert,De timmerman naast John observeren,singular,1,4,De timmerman naast John observeert de persoon.
De timmerman naast John vermijdt,De timmerman naast John vermijden,singular,1,4,De timmerman naast John vermijdt de persoon.
De timmerman naast John bemoedigt,De timmerman naast John bemoedigen,singular,1,4,De timmerman naast John bemoedigt de persoon.
De timmerman naast John inspireert,De timmerman naast John inspireren,singular,1,4,De timmerman naast John inspireert de persoon.
De timmerman naast John ontmoedigt,De timmerman naast John ontmoedigen,singular,1,4,De timmerman naast John ontmoedigt de persoon.
De timmerman naast John stimuleert,De timmerman naast John stimuleren,singular,1,4,De timmerman naast John stimuleert de persoon.
De timmerman naast John begrijpt,De timmerman naast John begrijpen,singular,1,4,De timmerman naast John begrijpt de persoon.
De timmerman naast Mike bekritiseert,De timmerman naast Mike bekritiseren,singular,1,4,De timmerman naast Mike bekritiseert de persoon.
De timmerman naast Mike groet,De timmerman naast Mike groeten,singular,1,4,De timmerman naast Mike groet de persoon.
De timmerman naast Mike bewondert,De timmerman naast Mike bewonderen,singular,1,4,De timmerman naast Mike bewondert de persoon.
De timmerman naast Mike kent,De timmerman naast Mike kennen,singular,1,4,De timmerman naast Mike kent de persoon.
De timmerman naast Mike onthoudt,De timmerman naast Mike onthouden,singular,1,4,De timmerman naast Mike onthoudt de persoon.
De timmerman naast Mike observeert,De timmerman naast Mike observeren,singular,1,4,De timmerman naast Mike observeert de persoon.
De timmerman naast Mike vermijdt,De timmerman naast Mike vermijden,singular,1,4,De timmerman naast Mike vermijdt de persoon.
De timmerman naast Mike bemoedigt,De timmerman naast Mike bemoedigen,singular,1,4,De timmerman naast Mike bemoedigt de persoon.
De timmerman naast Mike inspireert,De timmerman naast Mike inspireren,singular,1,4,De timmerman naast Mike inspireert de persoon.
De timmerman naast Mike ontmoedigt,De timmerman naast Mike ontmoedigen,singular,1,4,De timmerman naast Mike ontmoedigt de persoon.
De timmerman naast Mike stimuleert,De timmerman naast Mike stimuleren,singular,1,4,De timmerman naast Mike stimuleert de persoon.
De timmerman naast Mike begrijpt,De timmerman naast Mike begrijpen,singular,1,4,De timmerman naast Mike begrijpt de persoon.
De timmerman naast Bob bekritiseert,De timmerman naast Bob bekritiseren,singular,1,4,De timmerman naast Bob bekritiseert de persoon.
De timmerman naast Bob groet,De timmerman naast Bob groeten,singular,1,4,De timmerman naast Bob groet de persoon.
De timmerman naast Bob bewondert,De timmerman naast Bob bewonderen,singular,1,4,De timmerman naast Bob bewondert de persoon.
De timmerman naast Bob kent,De timmerman naast Bob kennen,singular,1,4,De timmerman naast Bob kent de persoon.
De timmerman naast Bob onthoudt,De timmerman naast Bob onthouden,singular,1,4,De timmerman naast Bob onthoudt de persoon.
De timmerman naast Bob observeert,De timmerman naast Bob observeren,singular,1,4,De timmerman naast Bob observeert de persoon.
De timmerman naast Bob vermijdt,De timmerman naast Bob vermijden,singular,1,4,De timmerman naast Bob vermijdt de persoon.
De timmerman naast Bob bemoedigt,De timmerman naast Bob bemoedigen,singular,1,4,De timmerman naast Bob bemoedigt de persoon.
De timmerman naast Bob inspireert,De timmerman naast Bob inspireren,singular,1,4,De timmerman naast Bob inspireert de persoon.
De timmerman naast Bob ontmoedigt,De timmerman naast Bob ontmoedigen,singular,1,4,De timmerman naast Bob ontmoedigt de persoon.
De timmerman naast Bob stimuleert,De timmerman naast Bob stimuleren,singular,1,4,De timmerman naast Bob stimuleert de persoon.
De timmerman naast Bob begrijpt,De timmerman naast Bob begrijpen,singular,1,4,De timmerman naast Bob begrijpt de persoon.
De timmerman naast Barbara bekritiseert,De timmerman naast Barbara bekritiseren,singular,1,4,De timmerman naast Barbara bekritiseert de persoon.
De timmerman naast Barbara groet,De timmerman naast Barbara groeten,singular,1,4,De timmerman naast Barbara groet de persoon.
De timmerman naast Barbara bewondert,De timmerman naast Barbara bewonderen,singular,1,4,De timmerman naast Barbara bewondert de persoon.
De timmerman naast Barbara kent,De timmerman naast Barbara kennen,singular,1,4,De timmerman naast Barbara kent de persoon.
De timmerman naast Barbara onthoudt,De timmerman naast Barbara onthouden,singular,1,4,De timmerman naast Barbara onthoudt de persoon.
De timmerman naast Barbara observeert,De timmerman naast Barbara observeren,singular,1,4,De timmerman naast Barbara observeert de persoon.
De timmerman naast Barbara vermijdt,De timmerman naast Barbara vermijden,singular,1,4,De timmerman naast Barbara vermijdt de persoon.
De timmerman naast Barbara bemoedigt,De timmerman naast Barbara bemoedigen,singular,1,4,De timmerman naast Barbara bemoedigt de persoon.
De timmerman naast Barbara inspireert,De timmerman naast Barbara inspireren,singular,1,4,De timmerman naast Barbara inspireert de persoon.
De timmerman naast Barbara ontmoedigt,De timmerman naast Barbara ontmoedigen,singular,1,4,De timmerman naast Barbara ontmoedigt de persoon.
De timmerman naast Barbara stimuleert,De timmerman naast Barbara stimuleren,singular,1,4,De timmerman naast Barbara stimuleert de persoon.
De timmerman naast Barbara begrijpt,De timmerman naast Barbara begrijpen,singular,1,4,De timmerman naast Barbara begrijpt de persoon.
De timmerman naast Jim bekritiseert,De timmerman naast Jim bekritiseren,singular,1,4,De timmerman naast Jim bekritiseert de persoon.
De timmerman naast Jim groet,De timmerman naast Jim groeten,singular,1,4,De timmerman naast Jim groet de persoon.
De timmerman naast Jim bewondert,De timmerman naast Jim bewonderen,singular,1,4,De timmerman naast Jim bewondert de persoon.
De timmerman naast Jim kent,De timmerman naast Jim kennen,singular,1,4,De timmerman naast Jim kent de persoon.
De timmerman naast Jim onthoudt,De timmerman naast Jim onthouden,singular,1,4,De timmerman naast Jim onthoudt de persoon.
De timmerman naast Jim observeert,De timmerman naast Jim observeren,singular,1,4,De timmerman naast Jim observeert de persoon.
De timmerman naast Jim vermijdt,De timmerman naast Jim vermijden,singular,1,4,De timmerman naast Jim vermijdt de persoon.
De timmerman naast Jim bemoedigt,De timmerman naast Jim bemoedigen,singular,1,4,De timmerman naast Jim bemoedigt de persoon.
De timmerman naast Jim inspireert,De timmerman naast Jim inspireren,singular,1,4,De timmerman naast Jim inspireert de persoon.
De timmerman naast Jim ontmoedigt,De timmerman naast Jim ontmoedigen,singular,1,4,De timmerman naast Jim ontmoedigt de persoon.
De timmerman naast Jim stimuleert,De timmerman naast Jim stimuleren,singular,1,4,De timmerman naast Jim stimuleert de persoon.
De timmerman naast Jim begrijpt,De timmerman naast Jim begrijpen,singular,1,4,De timmerman naast Jim begrijpt de persoon.
De timmerman naast Bill bekritiseert,De timmerman naast Bill bekritiseren,singular,1,4,De timmerman naast Bill bekritiseert de persoon.
De timmerman naast Bill groet,De timmerman naast Bill groeten,singular,1,4,De timmerman naast Bill groet de persoon.
De timmerman naast Bill bewondert,De timmerman naast Bill bewonderen,singular,1,4,De timmerman naast Bill bewondert de persoon.
De timmerman naast Bill kent,De timmerman naast Bill kennen,singular,1,4,De timmerman naast Bill kent de persoon.
De timmerman naast Bill onthoudt,De timmerman naast Bill onthouden,singular,1,4,De timmerman naast Bill onthoudt de persoon.
De timmerman naast Bill observeert,De timmerman naast Bill observeren,singular,1,4,De timmerman naast Bill observeert de persoon.
De timmerman naast Bill vermijdt,De timmerman naast Bill vermijden,singular,1,4,De timmerman naast Bill vermijdt de persoon.
De timmerman naast Bill bemoedigt,De timmerman naast Bill bemoedigen,singular,1,4,De timmerman naast Bill bemoedigt de persoon.
De timmerman naast Bill inspireert,De timmerman naast Bill inspireren,singular,1,4,De timmerman naast Bill inspireert de persoon.
De timmerman naast Bill ontmoedigt,De timmerman naast Bill ontmoedigen,singular,1,4,De timmerman naast Bill ontmoedigt de persoon.
De timmerman naast Bill stimuleert,De timmerman naast Bill stimuleren,singular,1,4,De timmerman naast Bill stimuleert de persoon.
De timmerman naast Bill begrijpt,De timmerman naast Bill begrijpen,singular,1,4,De timmerman naast Bill begrijpt de persoon.
De timmerman boven John bekritiseert,De timmerman boven John bekritiseren,singular,1,4,De timmerman boven John bekritiseert de persoon.
De timmerman boven John groet,De timmerman boven John groeten,singular,1,4,De timmerman boven John groet de persoon.
De timmerman boven John bewondert,De timmerman boven John bewonderen,singular,1,4,De timmerman boven John bewondert de persoon.
De timmerman boven John kent,De timmerman boven John kennen,singular,1,4,De timmerman boven John kent de persoon.
De timmerman boven John onthoudt,De timmerman boven John onthouden,singular,1,4,De timmerman boven John onthoudt de persoon.
De timmerman boven John observeert,De timmerman boven John observeren,singular,1,4,De timmerman boven John observeert de persoon.
De timmerman boven John vermijdt,De timmerman boven John vermijden,singular,1,4,De timmerman boven John vermijdt de persoon.
De timmerman boven John bemoedigt,De timmerman boven John bemoedigen,singular,1,4,De timmerman boven John bemoedigt de persoon.
De timmerman boven John inspireert,De timmerman boven John inspireren,singular,1,4,De timmerman boven John inspireert de persoon.
De timmerman boven John ontmoedigt,De timmerman boven John ontmoedigen,singular,1,4,De timmerman boven John ontmoedigt de persoon.
De timmerman boven John stimuleert,De timmerman boven John stimuleren,singular,1,4,De timmerman boven John stimuleert de persoon.
De timmerman boven John begrijpt,De timmerman boven John begrijpen,singular,1,4,De timmerman boven John begrijpt de persoon.
De timmerman boven Mike bekritiseert,De timmerman boven Mike bekritiseren,singular,1,4,De timmerman boven Mike bekritiseert de persoon.
De timmerman boven Mike groet,De timmerman boven Mike groeten,singular,1,4,De timmerman boven Mike groet de persoon.
De timmerman boven Mike bewondert,De timmerman boven Mike bewonderen,singular,1,4,De timmerman boven Mike bewondert de persoon.
De timmerman boven Mike kent,De timmerman boven Mike kennen,singular,1,4,De timmerman boven Mike kent de persoon.
De timmerman boven Mike onthoudt,De timmerman boven Mike onthouden,singular,1,4,De timmerman boven Mike onthoudt de persoon.
De timmerman boven Mike observeert,De timmerman boven Mike observeren,singular,1,4,De timmerman boven Mike observeert de persoon.
De timmerman boven Mike vermijdt,De timmerman boven Mike vermijden,singular,1,4,De timmerman boven Mike vermijdt de persoon.
De timmerman boven Mike bemoedigt,De timmerman boven Mike bemoedigen,singular,1,4,De timmerman boven Mike bemoedigt de persoon.
De timmerman boven Mike inspireert,De timmerman boven Mike inspireren,singular,1,4,De timmerman boven Mike inspireert de persoon.
De timmerman boven Mike ontmoedigt,De timmerman boven Mike ontmoedigen,singular,1,4,De timmerman boven Mike ontmoedigt de persoon.
De timmerman boven Mike stimuleert,De timmerman boven Mike stimuleren,singular,1,4,De timmerman boven Mike stimuleert de persoon.
De timmerman boven Mike begrijpt,De timmerman boven Mike begrijpen,singular,1,4,De timmerman boven Mike begrijpt de persoon.
De timmerman boven Bob bekritiseert,De timmerman boven Bob bekritiseren,singular,1,4,De timmerman boven Bob bekritiseert de persoon.
De timmerman boven Bob groet,De timmerman boven Bob groeten,singular,1,4,De timmerman boven Bob groet de persoon.
De timmerman boven Bob bewondert,De timmerman boven Bob bewonderen,singular,1,4,De timmerman boven Bob bewondert de persoon.
De timmerman boven Bob kent,De timmerman boven Bob kennen,singular,1,4,De timmerman boven Bob kent de persoon.
De timmerman boven Bob onthoudt,De timmerman boven Bob onthouden,singular,1,4,De timmerman boven Bob onthoudt de persoon.
De timmerman boven Bob observeert,De timmerman boven Bob observeren,singular,1,4,De timmerman boven Bob observeert de persoon.
De timmerman boven Bob vermijdt,De timmerman boven Bob vermijden,singular,1,4,De timmerman boven Bob vermijdt de persoon.
De timmerman boven Bob bemoedigt,De timmerman boven Bob bemoedigen,singular,1,4,De timmerman boven Bob bemoedigt de persoon.
De timmerman boven Bob inspireert,De timmerman boven Bob inspireren,singular,1,4,De timmerman boven Bob inspireert de persoon.
De timmerman boven Bob ontmoedigt,De timmerman boven Bob ontmoedigen,singular,1,4,De timmerman boven Bob ontmoedigt de persoon.
De timmerman boven Bob stimuleert,De timmerman boven Bob stimuleren,singular,1,4,De timmerman boven Bob stimuleert de persoon.
De timmerman boven Bob begrijpt,De timmerman boven Bob begrijpen,singular,1,4,De timmerman boven Bob begrijpt de persoon.
De timmerman boven Barbara bekritiseert,De timmerman boven Barbara bekritiseren,singular,1,4,De timmerman boven Barbara bekritiseert de persoon.
De timmerman boven Barbara groet,De timmerman boven Barbara groeten,singular,1,4,De timmerman boven Barbara groet de persoon.
De timmerman boven Barbara bewondert,De timmerman boven Barbara bewonderen,singular,1,4,De timmerman boven Barbara bewondert de persoon.
De timmerman boven Barbara kent,De timmerman boven Barbara kennen,singular,1,4,De timmerman boven Barbara kent de persoon.
De timmerman boven Barbara onthoudt,De timmerman boven Barbara onthouden,singular,1,4,De timmerman boven Barbara onthoudt de persoon.
De timmerman boven Barbara observeert,De timmerman boven Barbara observeren,singular,1,4,De timmerman boven Barbara observeert de persoon.
De timmerman boven Barbara vermijdt,De timmerman boven Barbara vermijden,singular,1,4,De timmerman boven Barbara vermijdt de persoon.
De timmerman boven Barbara bemoedigt,De timmerman boven Barbara bemoedigen,singular,1,4,De timmerman boven Barbara bemoedigt de persoon.
De timmerman boven Barbara inspireert,De timmerman boven Barbara inspireren,singular,1,4,De timmerman boven Barbara inspireert de persoon.
De timmerman boven Barbara ontmoedigt,De timmerman boven Barbara ontmoedigen,singular,1,4,De timmerman boven Barbara ontmoedigt de persoon.
De timmerman boven Barbara stimuleert,De timmerman boven Barbara stimuleren,singular,1,4,De timmerman boven Barbara stimuleert de persoon.
De timmerman boven Barbara begrijpt,De timmerman boven Barbara begrijpen,singular,1,4,De timmerman boven Barbara begrijpt de persoon.
De timmerman boven Jim bekritiseert,De timmerman boven Jim bekritiseren,singular,1,4,De timmerman boven Jim bekritiseert de persoon.
De timmerman boven Jim groet,De timmerman boven Jim groeten,singular,1,4,De timmerman boven Jim groet de persoon.
De timmerman boven Jim bewondert,De timmerman boven Jim bewonderen,singular,1,4,De timmerman boven Jim bewondert de persoon.
De timmerman boven Jim kent,De timmerman boven Jim kennen,singular,1,4,De timmerman boven Jim kent de persoon.
De timmerman boven Jim onthoudt,De timmerman boven Jim onthouden,singular,1,4,De timmerman boven Jim onthoudt de persoon.
De timmerman boven Jim observeert,De timmerman boven Jim observeren,singular,1,4,De timmerman boven Jim observeert de persoon.
De timmerman boven Jim vermijdt,De timmerman boven Jim vermijden,singular,1,4,De timmerman boven Jim vermijdt de persoon.
De timmerman boven Jim bemoedigt,De timmerman boven Jim bemoedigen,singular,1,4,De timmerman boven Jim bemoedigt de persoon.
De timmerman boven Jim inspireert,De timmerman boven Jim inspireren,singular,1,4,De timmerman boven Jim inspireert de persoon.
De timmerman boven Jim ontmoedigt,De timmerman boven Jim ontmoedigen,singular,1,4,De timmerman boven Jim ontmoedigt de persoon.
De timmerman boven Jim stimuleert,De timmerman boven Jim stimuleren,singular,1,4,De timmerman boven Jim stimuleert de persoon.
De timmerman boven Jim begrijpt,De timmerman boven Jim begrijpen,singular,1,4,De timmerman boven Jim begrijpt de persoon.
De timmerman boven Bill bekritiseert,De timmerman boven Bill bekritiseren,singular,1,4,De timmerman boven Bill bekritiseert de persoon.
De timmerman boven Bill groet,De timmerman boven Bill groeten,singular,1,4,De timmerman boven Bill groet de persoon.
De timmerman boven Bill bewondert,De timmerman boven Bill bewonderen,singular,1,4,De timmerman boven Bill bewondert de persoon.
De timmerman boven Bill kent,De timmerman boven Bill kennen,singular,1,4,De timmerman boven Bill kent de persoon.
De timmerman boven Bill onthoudt,De timmerman boven Bill onthouden,singular,1,4,De timmerman boven Bill onthoudt de persoon.
De timmerman boven Bill observeert,De timmerman boven Bill observeren,singular,1,4,De timmerman boven Bill observeert de persoon.
De timmerman boven Bill vermijdt,De timmerman boven Bill vermijden,singular,1,4,De timmerman boven Bill vermijdt de persoon.
De timmerman boven Bill bemoedigt,De timmerman boven Bill bemoedigen,singular,1,4,De timmerman boven Bill bemoedigt de persoon.
De timmerman boven Bill inspireert,De timmerman boven Bill inspireren,singular,1,4,De timmerman boven Bill inspireert de persoon.
De timmerman boven Bill ontmoedigt,De timmerman boven Bill ontmoedigen,singular,1,4,De timmerman boven Bill ontmoedigt de persoon.
De timmerman boven Bill stimuleert,De timmerman boven Bill stimuleren,singular,1,4,De timmerman boven Bill stimuleert de persoon.
De timmerman boven Bill begrijpt,De timmerman boven Bill begrijpen,singular,1,4,De timmerman boven Bill begrijpt de persoon.
De zanger nabij John bekritiseert,De zanger nabij John bekritiseren,singular,1,4,De zanger nabij John bekritiseert de persoon.
De zanger nabij John groet,De zanger nabij John groeten,singular,1,4,De zanger nabij John groet de persoon.
De zanger nabij John bewondert,De zanger nabij John bewonderen,singular,1,4,De zanger nabij John bewondert de persoon.
De zanger nabij John kent,De zanger nabij John kennen,singular,1,4,De zanger nabij John kent de persoon.
De zanger nabij John onthoudt,De zanger nabij John onthouden,singular,1,4,De zanger nabij John onthoudt de persoon.
De zanger nabij John observeert,De zanger nabij John observeren,singular,1,4,De zanger nabij John observeert de persoon.
De zanger nabij John vermijdt,De zanger nabij John vermijden,singular,1,4,De zanger nabij John vermijdt de persoon.
De zanger nabij John bemoedigt,De zanger nabij John bemoedigen,singular,1,4,De zanger nabij John bemoedigt de persoon.
De zanger nabij John inspireert,De zanger nabij John inspireren,singular,1,4,De zanger nabij John inspireert de persoon.
De zanger nabij John ontmoedigt,De zanger nabij John ontmoedigen,singular,1,4,De zanger nabij John ontmoedigt de persoon.
De zanger nabij John stimuleert,De zanger nabij John stimuleren,singular,1,4,De zanger nabij John stimuleert de persoon.
De zanger nabij John begrijpt,De zanger nabij John begrijpen,singular,1,4,De zanger nabij John begrijpt de persoon.
De zanger nabij Mike bekritiseert,De zanger nabij Mike bekritiseren,singular,1,4,De zanger nabij Mike bekritiseert de persoon.
De zanger nabij Mike groet,De zanger nabij Mike groeten,singular,1,4,De zanger nabij Mike groet de persoon.
De zanger nabij Mike bewondert,De zanger nabij Mike bewonderen,singular,1,4,De zanger nabij Mike bewondert de persoon.
De zanger nabij Mike kent,De zanger nabij Mike kennen,singular,1,4,De zanger nabij Mike kent de persoon.
De zanger nabij Mike onthoudt,De zanger nabij Mike onthouden,singular,1,4,De zanger nabij Mike onthoudt de persoon.
De zanger nabij Mike observeert,De zanger nabij Mike observeren,singular,1,4,De zanger nabij Mike observeert de persoon.
De zanger nabij Mike vermijdt,De zanger nabij Mike vermijden,singular,1,4,De zanger nabij Mike vermijdt de persoon.
De zanger nabij Mike bemoedigt,De zanger nabij Mike bemoedigen,singular,1,4,De zanger nabij Mike bemoedigt de persoon.
De zanger nabij Mike inspireert,De zanger nabij Mike inspireren,singular,1,4,De zanger nabij Mike inspireert de persoon.
De zanger nabij Mike ontmoedigt,De zanger nabij Mike ontmoedigen,singular,1,4,De zanger nabij Mike ontmoedigt de persoon.
De zanger nabij Mike stimuleert,De zanger nabij Mike stimuleren,singular,1,4,De zanger nabij Mike stimuleert de persoon.
De zanger nabij Mike begrijpt,De zanger nabij Mike begrijpen,singular,1,4,De zanger nabij Mike begrijpt de persoon.
De zanger nabij Bob bekritiseert,De zanger nabij Bob bekritiseren,singular,1,4,De zanger nabij Bob bekritiseert de persoon.
De zanger nabij Bob groet,De zanger nabij Bob groeten,singular,1,4,De zanger nabij Bob groet de persoon.
De zanger nabij Bob bewondert,De zanger nabij Bob bewonderen,singular,1,4,De zanger nabij Bob bewondert de persoon.
De zanger nabij Bob kent,De zanger nabij Bob kennen,singular,1,4,De zanger nabij Bob kent de persoon.
De zanger nabij Bob onthoudt,De zanger nabij Bob onthouden,singular,1,4,De zanger nabij Bob onthoudt de persoon.
De zanger nabij Bob observeert,De zanger nabij Bob observeren,singular,1,4,De zanger nabij Bob observeert de persoon.
De zanger nabij Bob vermijdt,De zanger nabij Bob vermijden,singular,1,4,De zanger nabij Bob vermijdt de persoon.
