agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	completed
De inwoner op Bill groet	De inwoner op Bill groeten	groet	groeten	1	4	singular	De inwoner op Bill groet de persoon.
De atleet achter Bob stimuleert	De atleet achter Bob stimuleren	stimuleert	stimuleren	1	4	singular	De atleet achter Bob stimuleert de persoon.
De vrouw achter Jim begrijpt	De vrouw achter Jim begrijpen	begrijpt	begrijpen	1	4	singular	De vrouw achter Jim begrijpt de persoon.
De vrouw bij Barbara verleidt	De vrouw bij Barbara verleiden	verleidt	verleiden	1	4	singular	De vrouw bij Barbara verleidt de persoon.
De jongen naast Linda groet	De jongen naast Linda groeten	groet	groeten	1	4	singular	De jongen naast Linda groet de persoon.
De vader achter Jim mist	De vader achter Jim missen	mist	missen	1	4	singular	De vader achter Jim mist de persoon.
De dichter achter Mike hoort	De dichter achter Mike horen	hoort	horen	1	4	singular	De dichter achter Mike hoort de persoon.
De vriend op Bill vertrouwt	De vriend op Bill vertrouwen	vertrouwt	vertrouwen	1	4	singular	De vriend op Bill vertrouwt de persoon.
De advocaat achter John bekritiseert	De advocaat achter John bekritiseren	bekritiseert	bekritiseren	1	4	singular	De advocaat achter John bekritiseert de persoon.
De inwoner op Pat herkent	De inwoner op Pat herkennen	herkent	herkennen	1	4	singular	De inwoner op Pat herkent de persoon.
De atleet achter Linda mist	De atleet achter Linda missen	mist	missen	1	4	singular	De atleet achter Linda mist de persoon.
De persoon bij Barbara herkent	De persoon bij Barbara herkennen	herkent	herkennen	1	4	singular	De persoon bij Barbara herkent de persoon.
De persoon achter Jim groet	De persoon achter Jim groeten	groet	groeten	1	4	singular	De persoon achter Jim groet de persoon.
De inwoner onder Mike herkent	De inwoner onder Mike herkennen	herkent	herkennen	1	4	singular	De inwoner onder Mike herkent de persoon.
De oom bij Mary onderzoekt	De oom bij Mary onderzoeken	onderzoekt	onderzoeken	1	4	singular	De oom bij Mary onderzoekt de persoon.
De vriend op Mary verleidt	De vriend op Mary verleiden	verleidt	verleiden	1	4	singular	De vriend op Mary verleidt de persoon.
De advocaat bij Pat roept	De advocaat bij Pat roepen	roept	roepen	1	4	singular	De advocaat bij Pat roept de persoon.
De leraar naast Sue stimuleert	De leraar naast Sue stimuleren	stimuleert	stimuleren	1	4	singular	De leraar naast Sue stimuleert de persoon.
De advocaat achter Bob groet	De advocaat achter Bob groeten	groet	groeten	1	4	singular	De advocaat achter Bob groet de persoon.
De jongen op Jim roept	De jongen op Jim roepen	roept	roepen	1	4	singular	De jongen op Jim roept de persoon.
De meid op Jim kent	De meid op Jim kennen	kent	kennen	1	4	singular	De meid op Jim kent de persoon.
De vriend bij Linda groet	De vriend bij Linda groeten	groet	groeten	1	4	singular	De vriend bij Linda groet de persoon.
De dichter achter Bob onderzoekt	De dichter achter Bob onderzoeken	onderzoekt	onderzoeken	1	4	singular	De dichter achter Bob onderzoekt de persoon.
De inwoner naast Mary verleidt	De inwoner naast Mary verleiden	verleidt	verleiden	1	4	singular	De inwoner naast Mary verleidt de persoon.
De dichter achter Mike roept	De dichter achter Mike roepen	roept	roepen	1	4	singular	De dichter achter Mike roept de persoon.
De atleet onder Sue groet	De atleet onder Sue groeten	groet	groeten	1	4	singular	De atleet onder Sue groet de persoon.
De moeder bij John vermijdt	De moeder bij John vermijden	vermijdt	vermijden	1	4	singular	De moeder bij John vermijdt de persoon.
De advocaat op Bill groet	De advocaat op Bill groeten	groet	groeten	1	4	singular	De advocaat op Bill groet de persoon.
De tante bij Pat verleidt	De tante bij Pat verleiden	verleidt	verleiden	1	4	singular	De tante bij Pat verleidt de persoon.
De vrouw onder Pat stimuleert	De vrouw onder Pat stimuleren	stimuleert	stimuleren	1	4	singular	De vrouw onder Pat stimuleert de persoon.
De inwoner naast Bill groet	De inwoner naast Bill groeten	groet	groeten	1	4	singular	De inwoner naast Bill groet de persoon.
De schrijver naast Jim verleidt	De schrijver naast Jim verleiden	verleidt	verleiden	1	4	singular	De schrijver naast Jim verleidt de persoon.
De atleet bij Bill groet	De atleet bij Bill groeten	groet	groeten	1	4	singular	De atleet bij Bill groet de persoon.
De oom naast John begrijpt	De oom naast John begrijpen	begrijpt	begrijpen	1	4	singular	De oom naast John begrijpt de persoon.
De man op Bill herkent	De man op Bill herkennen	herkent	herkennen	1	4	singular	De man op Bill herkent de persoon.
De jongen op Mike herkent	De jongen op Mike herkennen	herkent	herkennen	1	4	singular	De jongen op Mike herkent de persoon.
De inwoner bij Barbara ziet	De inwoner bij Barbara zien	ziet	zien	1	4	singular	De inwoner bij Barbara ziet de persoon.
De inwoner bij Mary onderzoekt	De inwoner bij Mary onderzoeken	onderzoekt	onderzoeken	1	4	singular	De inwoner bij Mary onderzoekt de persoon.
De meid onder Jim vermijdt	De meid onder Jim vermijden	vermijdt	vermijden	1	4	singular	De meid onder Jim vermijdt de persoon.
De moeder onder Pat hoort	De moeder onder Pat horen	hoort	horen	1	4	singular	De moeder onder Pat hoort de persoon.
De dokter onder Jim begrijpt	De dokter onder Jim begrijpen	begrijpt	begrijpen	1	4	singular	De dokter onder Jim begrijpt de persoon.
De vrouw op Mary stimuleert	De vrouw op Mary stimuleren	stimuleert	stimuleren	1	4	singular	De vrouw op Mary stimuleert de persoon.
De vader op John stimuleert	De vader op John stimuleren	stimuleert	stimuleren	1	4	singular	De vader op John stimuleert de persoon.
De persoon achter Mike mist	De persoon achter Mike missen	mist	missen	1	4	singular	De persoon achter Mike mist de persoon.
De leraar onder Jim begrijpt	De leraar onder Jim begrijpen	begrijpt	begrijpen	1	4	singular	De leraar onder Jim begrijpt de persoon.
De man achter Bill hoort	De man achter Bill horen	hoort	horen	1	4	singular	De man achter Bill hoort de persoon.
De leraar bij Barbara begrijpt	De leraar bij Barbara begrijpen	begrijpt	begrijpen	1	4	singular	De leraar bij Barbara begrijpt de persoon.
De zanger naast Bill mist	De zanger naast Bill missen	mist	missen	1	4	singular	De zanger naast Bill mist de persoon.
De dichter onder Sue vertrouwt	De dichter onder Sue vertrouwen	vertrouwt	vertrouwen	1	4	singular	De dichter onder Sue vertrouwt de persoon.
De oom naast Sue kent	De oom naast Sue kennen	kent	kennen	1	4	singular	De oom naast Sue kent de persoon.
De persoon bij Barbara verleidt	De persoon bij Barbara verleiden	verleidt	verleiden	1	4	singular	De persoon bij Barbara verleidt de persoon.
De boer achter Jim groet	De boer achter Jim groeten	groet	groeten	1	4	singular	De boer achter Jim groet de persoon.
De vrouw achter Linda vertrouwt	De vrouw achter Linda vertrouwen	vertrouwt	vertrouwen	1	4	singular	De vrouw achter Linda vertrouwt de persoon.
De boer bij Linda begrijpt	De boer bij Linda begrijpen	begrijpt	begrijpen	1	4	singular	De boer bij Linda begrijpt de persoon.
De atleet onder Bob verleidt	De atleet onder Bob verleiden	verleidt	verleiden	1	4	singular	De atleet onder Bob verleidt de persoon.
De boer naast John verleidt	De boer naast John verleiden	verleidt	verleiden	1	4	singular	De boer naast John verleidt de persoon.
De vrouw op Jim kent	De vrouw op Jim kennen	kent	kennen	1	4	singular	De vrouw op Jim kent de persoon.
De persoon onder Linda ziet	De persoon onder Linda zien	ziet	zien	1	4	singular	De persoon onder Linda ziet de persoon.
De boer onder Mike herkent	De boer onder Mike herkennen	herkent	herkennen	1	4	singular	De boer onder Mike herkent de persoon.
De advocaat achter Sue groet	De advocaat achter Sue groeten	groet	groeten	1	4	singular	De advocaat achter Sue groet de persoon.
De vriend achter Mike roept	De vriend achter Mike roepen	roept	roepen	1	4	singular	De vriend achter Mike roept de persoon.
De boer onder Linda verleidt	De boer onder Linda verleiden	verleidt	verleiden	1	4	singular	De boer onder Linda verleidt de persoon.
De inwoner naast John roept	De inwoner naast John roepen	roept	roepen	1	4	singular	De inwoner naast John roept de persoon.
De atleet onder Linda mist	De atleet onder Linda missen	mist	missen	1	4	singular	De atleet onder Linda mist de persoon.
De oom achter Bob ziet	De oom achter Bob zien	ziet	zien	1	4	singular	De oom achter Bob ziet de persoon.
De jongen achter Pat verleidt	De jongen achter Pat verleiden	verleidt	verleiden	1	4	singular	De jongen achter Pat verleidt de persoon.
De moeder bij Mary kent	De moeder bij Mary kennen	kent	kennen	1	4	singular	De moeder bij Mary kent de persoon.
De vrouw achter Sue mist	De vrouw achter Sue missen	mist	missen	1	4	singular	De vrouw achter Sue mist de persoon.
De schrijver op Bill herkent	De schrijver op Bill herkennen	herkent	herkennen	1	4	singular	De schrijver op Bill herkent de persoon.
De meid naast Mike herkent	De meid naast Mike herkennen	herkent	herkennen	1	4	singular	De meid naast Mike herkent de persoon.
De advocaat op John hoort	De advocaat op John horen	hoort	horen	1	4	singular	De advocaat op John hoort de persoon.
De advocaat naast Bob verleidt	De advocaat naast Bob verleiden	verleidt	verleiden	1	4	singular	De advocaat naast Bob verleidt de persoon.
De man naast Jim herkent	De man naast Jim herkennen	herkent	herkennen	1	4	singular	De man naast Jim herkent de persoon.
De vrouw onder Linda verleidt	De vrouw onder Linda verleiden	verleidt	verleiden	1	4	singular	De vrouw onder Linda verleidt de persoon.
De atleet naast John herkent	De atleet naast John herkennen	herkent	herkennen	1	4	singular	De atleet naast John herkent de persoon.
De meid onder John verleidt	De meid onder John verleiden	verleidt	verleiden	1	4	singular	De meid onder John verleidt de persoon.
De man bij Mary groet	De man bij Mary groeten	groet	groeten	1	4	singular	De man bij Mary groet de persoon.
De meid bij Linda begrijpt	De meid bij Linda begrijpen	begrijpt	begrijpen	1	4	singular	De meid bij Linda begrijpt de persoon.
De vriend op Jim begrijpt	De vriend op Jim begrijpen	begrijpt	begrijpen	1	4	singular	De vriend op Jim begrijpt de persoon.
De dokter bij Mary ziet	De dokter bij Mary zien	ziet	zien	1	4	singular	De dokter bij Mary ziet de persoon.
De boer naast Jim begrijpt	De boer naast Jim begrijpen	begrijpt	begrijpen	1	4	singular	De boer naast Jim begrijpt de persoon.
De inwoner op Jim ziet	De inwoner op Jim zien	ziet	zien	1	4	singular	De inwoner op Jim ziet de persoon.
De dichter bij Bill hoort	De dichter bij Bill horen	hoort	horen	1	4	singular	De dichter bij Bill hoort de persoon.
De tante bij Jim mist	De tante bij Jim missen	mist	missen	1	4	singular	De tante bij Jim mist de persoon.
De leraar onder Jim bekritiseert	De leraar onder Jim bekritiseren	bekritiseert	bekritiseren	1	4	singular	De leraar onder Jim bekritiseert de persoon.
De oom onder Mike verleidt	De oom onder Mike verleiden	verleidt	verleiden	1	4	singular	De oom onder Mike verleidt de persoon.
De zanger bij Jim kent	De zanger bij Jim kennen	kent	kennen	1	4	singular	De zanger bij Jim kent de persoon.
De inwoner onder Linda stimuleert	De inwoner onder Linda stimuleren	stimuleert	stimuleren	1	4	singular	De inwoner onder Linda stimuleert de persoon.
De vader onder Mike verleidt	De vader onder Mike verleiden	verleidt	verleiden	1	4	singular	De vader onder Mike verleidt de persoon.
De advocaat onder Mike herkent	De advocaat onder Mike herkennen	herkent	herkennen	1	4	singular	De advocaat onder Mike herkent de persoon.
De vriend achter Jim vermijdt	De vriend achter Jim vermijden	vermijdt	vermijden	1	4	singular	De vriend achter Jim vermijdt de persoon.
De atleet achter Sue hoort	De atleet achter Sue horen	hoort	horen	1	4	singular	De atleet achter Sue hoort de persoon.
De vrouw bij Linda begrijpt	De vrouw bij Linda begrijpen	begrijpt	begrijpen	1	4	singular	De vrouw bij Linda begrijpt de persoon.
De advocaat naast Mike verleidt	De advocaat naast Mike verleiden	verleidt	verleiden	1	4	singular	De advocaat naast Mike verleidt de persoon.
De vriend bij Mike begrijpt	De vriend bij Mike begrijpen	begrijpt	begrijpen	1	4	singular	De vriend bij Mike begrijpt de persoon.
De dichter naast Sue kent	De dichter naast Sue kennen	kent	kennen	1	4	singular	De dichter naast Sue kent de persoon.
De inwoner naast Pat hoort	De inwoner naast Pat horen	hoort	horen	1	4	singular	De inwoner naast Pat hoort de persoon.
De advocaat op Barbara stimuleert	De advocaat op Barbara stimuleren	stimuleert	stimuleren	1	4	singular	De advocaat op Barbara stimuleert de persoon.
De moeder op Mary begrijpt	De moeder op Mary begrijpen	begrijpt	begrijpen	1	4	singular	De moeder op Mary begrijpt de persoon.
De vriend bij John bekritiseert	De vriend bij John bekritiseren	bekritiseert	bekritiseren	1	4	singular	De vriend bij John bekritiseert de persoon.
De vriend op Barbara hoort	De vriend op Barbara horen	hoort	horen	1	4	singular	De vriend op Barbara hoort de persoon.
De oom bij Mary vermijdt	De oom bij Mary vermijden	vermijdt	vermijden	1	4	singular	De oom bij Mary vermijdt de persoon.
De dokter op Bill groet	De dokter op Bill groeten	groet	groeten	1	4	singular	De dokter op Bill groet de persoon.
De boer op Barbara hoort	De boer op Barbara horen	hoort	horen	1	4	singular	De boer op Barbara hoort de persoon.
De tante naast Bill verleidt	De tante naast Bill verleiden	verleidt	verleiden	1	4	singular	De tante naast Bill verleidt de persoon.
De inwoner naast Jim groet	De inwoner naast Jim groeten	groet	groeten	1	4	singular	De inwoner naast Jim groet de persoon.
De jongen onder Bob onderzoekt	De jongen onder Bob onderzoeken	onderzoekt	onderzoeken	1	4	singular	De jongen onder Bob onderzoekt de persoon.
De jongen onder John mist	De jongen onder John missen	mist	missen	1	4	singular	De jongen onder John mist de persoon.
De meid onder Jim begrijpt	De meid onder Jim begrijpen	begrijpt	begrijpen	1	4	singular	De meid onder Jim begrijpt de persoon.
De vrouw achter Bob vermijdt	De vrouw achter Bob vermijden	vermijdt	vermijden	1	4	singular	De vrouw achter Bob vermijdt de persoon.
De tante op Pat roept	De tante op Pat roepen	roept	roepen	1	4	singular	De tante op Pat roept de persoon.
De dichter naast Bob vermijdt	De dichter naast Bob vermijden	vermijdt	vermijden	1	4	singular	De dichter naast Bob vermijdt de persoon.
De oom op Bob hoort	De oom op Bob horen	hoort	horen	1	4	singular	De oom op Bob hoort de persoon.
De zanger onder Jim vertrouwt	De zanger onder Jim vertrouwen	vertrouwt	vertrouwen	1	4	singular	De zanger onder Jim vertrouwt de persoon.
De dokter bij Barbara onderzoekt	De dokter bij Barbara onderzoeken	onderzoekt	onderzoeken	1	4	singular	De dokter bij Barbara onderzoekt de persoon.
De atleet naast Bill kent	De atleet naast Bill kennen	kent	kennen	1	4	singular	De atleet naast Bill kent de persoon.
De vader naast Jim stimuleert	De vader naast Jim stimuleren	stimuleert	stimuleren	1	4	singular	De vader naast Jim stimuleert de persoon.
De vader achter Mike groet	De vader achter Mike groeten	groet	groeten	1	4	singular	De vader achter Mike groet de persoon.
De vader op Mike groet	De vader op Mike groeten	groet	groeten	1	4	singular	De vader op Mike groet de persoon.
De schrijver op Bill vertrouwt	De schrijver op Bill vertrouwen	vertrouwt	vertrouwen	1	4	singular	De schrijver op Bill vertrouwt de persoon.
De atleet naast Bob mist	De atleet naast Bob missen	mist	missen	1	4	singular	De atleet naast Bob mist de persoon.
De oom op Sue vermijdt	De oom op Sue vermijden	vermijdt	vermijden	1	4	singular	De oom op Sue vermijdt de persoon.
De zanger achter Pat groet	De zanger achter Pat groeten	groet	groeten	1	4	singular	De zanger achter Pat groet de persoon.
De jongen bij Mike begrijpt	De jongen bij Mike begrijpen	begrijpt	begrijpen	1	4	singular	De jongen bij Mike begrijpt de persoon.
De leraar naast Bob verleidt	De leraar naast Bob verleiden	verleidt	verleiden	1	4	singular	De leraar naast Bob verleidt de persoon.
De schrijver naast Mike verleidt	De schrijver naast Mike verleiden	verleidt	verleiden	1	4	singular	De schrijver naast Mike verleidt de persoon.
De boer naast Barbara mist	De boer naast Barbara missen	mist	missen	1	4	singular	De boer naast Barbara mist de persoon.
De dokter achter Pat vertrouwt	De dokter achter Pat vertrouwen	vertrouwt	vertrouwen	1	4	singular	De dokter achter Pat vertrouwt de persoon.
De inwoner onder Bill vertrouwt	De inwoner onder Bill vertrouwen	vertrouwt	vertrouwen	1	4	singular	De inwoner onder Bill vertrouwt de persoon.
De atleet bij Jim kent	De atleet bij Jim kennen	kent	kennen	1	4	singular	De atleet bij Jim kent de persoon.
De boer achter Bill verleidt	De boer achter Bill verleiden	verleidt	verleiden	1	4	singular	De boer achter Bill verleidt de persoon.
De jongen onder Sue ziet	De jongen onder Sue zien	ziet	zien	1	4	singular	De jongen onder Sue ziet de persoon.
De vriend onder Barbara bekritiseert	De vriend onder Barbara bekritiseren	bekritiseert	bekritiseren	1	4	singular	De vriend onder Barbara bekritiseert de persoon.
De schrijver bij Jim bekritiseert	De schrijver bij Jim bekritiseren	bekritiseert	bekritiseren	1	4	singular	De schrijver bij Jim bekritiseert de persoon.
De dokter onder Sue begrijpt	De dokter onder Sue begrijpen	begrijpt	begrijpen	1	4	singular	De dokter onder Sue begrijpt de persoon.
De meid op Mike begrijpt	De meid op Mike begrijpen	begrijpt	begrijpen	1	4	singular	De meid op Mike begrijpt de persoon.
De jongen op Jim mist	De jongen op Jim missen	mist	missen	1	4	singular	De jongen op Jim mist de persoon.
De atleet onder Barbara roept	De atleet onder Barbara roepen	roept	roepen	1	4	singular	De atleet onder Barbara roept de persoon.
De meid achter Bob herkent	De meid achter Bob herkennen	herkent	herkennen	1	4	singular	De meid achter Bob herkent de persoon.
De advocaat naast Sue groet	De advocaat naast Sue groeten	groet	groeten	1	4	singular	De advocaat naast Sue groet de persoon.
De atleet achter John roept	De atleet achter John roepen	roept	roepen	1	4	singular	De atleet achter John roept de persoon.
De vriend achter John herkent	De vriend achter John herkennen	herkent	herkennen	1	4	singular	De vriend achter John herkent de persoon.
De dichter onder Linda mist	De dichter onder Linda missen	mist	missen	1	4	singular	De dichter onder Linda mist de persoon.
De advocaat naast Pat roept	De advocaat naast Pat roepen	roept	roepen	1	4	singular	De advocaat naast Pat roept de persoon.
De advocaat achter Pat mist	De advocaat achter Pat missen	mist	missen	1	4	singular	De advocaat achter Pat mist de persoon.
De advocaat naast Linda groet	De advocaat naast Linda groeten	groet	groeten	1	4	singular	De advocaat naast Linda groet de persoon.
De zanger onder Bob roept	De zanger onder Bob roepen	roept	roepen	1	4	singular	De zanger onder Bob roept de persoon.
De advocaat onder Barbara groet	De advocaat onder Barbara groeten	groet	groeten	1	4	singular	De advocaat onder Barbara groet de persoon.
De inwoner achter Mike herkent	De inwoner achter Mike herkennen	herkent	herkennen	1	4	singular	De inwoner achter Mike herkent de persoon.
De tante naast Jim begrijpt	De tante naast Jim begrijpen	begrijpt	begrijpen	1	4	singular	De tante naast Jim begrijpt de persoon.
De advocaat onder Jim ziet	De advocaat onder Jim zien	ziet	zien	1	4	singular	De advocaat onder Jim ziet de persoon.
De moeder bij Pat hoort	De moeder bij Pat horen	hoort	horen	1	4	singular	De moeder bij Pat hoort de persoon.
De vader onder Mary groet	De vader onder Mary groeten	groet	groeten	1	4	singular	De vader onder Mary groet de persoon.
De dichter naast Bill verleidt	De dichter naast Bill verleiden	verleidt	verleiden	1	4	singular	De dichter naast Bill verleidt de persoon.
De meid achter Pat onderzoekt	De meid achter Pat onderzoeken	onderzoekt	onderzoeken	1	4	singular	De meid achter Pat onderzoekt de persoon.
De moeder bij Jim verleidt	De moeder bij Jim verleiden	verleidt	verleiden	1	4	singular	De moeder bij Jim verleidt de persoon.
De moeder naast Sue mist	De moeder naast Sue missen	mist	missen	1	4	singular	De moeder naast Sue mist de persoon.
De tante onder Sue stimuleert	De tante onder Sue stimuleren	stimuleert	stimuleren	1	4	singular	De tante onder Sue stimuleert de persoon.
De meid onder Barbara onderzoekt	De meid onder Barbara onderzoeken	onderzoekt	onderzoeken	1	4	singular	De meid onder Barbara onderzoekt de persoon.
De dichter achter Bob herkent	De dichter achter Bob herkennen	herkent	herkennen	1	4	singular	De dichter achter Bob herkent de persoon.
De vrouw onder Linda kent	De vrouw onder Linda kennen	kent	kennen	1	4	singular	De vrouw onder Linda kent de persoon.
De dokter onder Bill ziet	De dokter onder Bill zien	ziet	zien	1	4	singular	De dokter onder Bill ziet de persoon.
De dokter naast Sue begrijpt	De dokter naast Sue begrijpen	begrijpt	begrijpen	1	4	singular	De dokter naast Sue begrijpt de persoon.
De vader op Mike bekritiseert	De vader op Mike bekritiseren	bekritiseert	bekritiseren	1	4	singular	De vader op Mike bekritiseert de persoon.
De moeder onder Sue herkent	De moeder onder Sue herkennen	herkent	herkennen	1	4	singular	De moeder onder Sue herkent de persoon.
De moeder naast Sue kent	De moeder naast Sue kennen	kent	kennen	1	4	singular	De moeder naast Sue kent de persoon.
De persoon bij Mike begrijpt	De persoon bij Mike begrijpen	begrijpt	begrijpen	1	4	singular	De persoon bij Mike begrijpt de persoon.
De schrijver achter Barbara groet	De schrijver achter Barbara groeten	groet	groeten	1	4	singular	De schrijver achter Barbara groet de persoon.
De man onder Mike vertrouwt	De man onder Mike vertrouwen	vertrouwt	vertrouwen	1	4	singular	De man onder Mike vertrouwt de persoon.
De tante naast Sue kent	De tante naast Sue kennen	kent	kennen	1	4	singular	De tante naast Sue kent de persoon.
De vader bij Mike herkent	De vader bij Mike herkennen	herkent	herkennen	1	4	singular	De vader bij Mike herkent de persoon.
De persoon onder Sue groet	De persoon onder Sue groeten	groet	groeten	1	4	singular	De persoon onder Sue groet de persoon.
De inwoner naast Bill begrijpt	De inwoner naast Bill begrijpen	begrijpt	begrijpen	1	4	singular	De inwoner naast Bill begrijpt de persoon.
De vriend bij Sue onderzoekt	De vriend bij Sue onderzoeken	onderzoekt	onderzoeken	1	4	singular	De vriend bij Sue onderzoekt de persoon.
De vader bij Linda groet	De vader bij Linda groeten	groet	groeten	1	4	singular	De vader bij Linda groet de persoon.
De vrouw naast Bob bekritiseert	De vrouw naast Bob bekritiseren	bekritiseert	bekritiseren	1	4	singular	De vrouw naast Bob bekritiseert de persoon.
De vriend naast Bill ziet	De vriend naast Bill zien	ziet	zien	1	4	singular	De vriend naast Bill ziet de persoon.
De oom naast Bill vermijdt	De oom naast Bill vermijden	vermijdt	vermijden	1	4	singular	De oom naast Bill vermijdt de persoon.
De leraar op Mike kent	De leraar op Mike kennen	kent	kennen	1	4	singular	De leraar op Mike kent de persoon.
De man bij Mary onderzoekt	De man bij Mary onderzoeken	onderzoekt	onderzoeken	1	4	singular	De man bij Mary onderzoekt de persoon.
De leraar onder Bob hoort	De leraar onder Bob horen	hoort	horen	1	4	singular	De leraar onder Bob hoort de persoon.
De vrouw bij Jim bekritiseert	De vrouw bij Jim bekritiseren	bekritiseert	bekritiseren	1	4	singular	De vrouw bij Jim bekritiseert de persoon.
De moeder bij Sue onderzoekt	De moeder bij Sue onderzoeken	onderzoekt	onderzoeken	1	4	singular	De moeder bij Sue onderzoekt de persoon.
De advocaat onder Sue mist	De advocaat onder Sue missen	mist	missen	1	4	singular	De advocaat onder Sue mist de persoon.
De oom naast Pat ziet	De oom naast Pat zien	ziet	zien	1	4	singular	De oom naast Pat ziet de persoon.
De tante onder Mike ziet	De tante onder Mike zien	ziet	zien	1	4	singular	De tante onder Mike ziet de persoon.
De dokter naast John verleidt	De dokter naast John verleiden	verleidt	verleiden	1	4	singular	De dokter naast John verleidt de persoon.
De leraar onder Linda ziet	De leraar onder Linda zien	ziet	zien	1	4	singular	De leraar onder Linda ziet de persoon.
De vrouw naast Mike verleidt	De vrouw naast Mike verleiden	verleidt	verleiden	1	4	singular	De vrouw naast Mike verleidt de persoon.
De zanger onder Mary begrijpt	De zanger onder Mary begrijpen	begrijpt	begrijpen	1	4	singular	De zanger onder Mary begrijpt de persoon.
De leraar naast Mike ziet	De leraar naast Mike zien	ziet	zien	1	4	singular	De leraar naast Mike ziet de persoon.
De moeder naast Sue ziet	De moeder naast Sue zien	ziet	zien	1	4	singular	De moeder naast Sue ziet de persoon.
De schrijver achter Pat mist	De schrijver achter Pat missen	mist	missen	1	4	singular	De schrijver achter Pat mist de persoon.
De leraar onder Mike groet	De leraar onder Mike groeten	groet	groeten	1	4	singular	De leraar onder Mike groet de persoon.
De dokter naast Mary verleidt	De dokter naast Mary verleiden	verleidt	verleiden	1	4	singular	De dokter naast Mary verleidt de persoon.
De jongen naast Barbara bekritiseert	De jongen naast Barbara bekritiseren	bekritiseert	bekritiseren	1	4	singular	De jongen naast Barbara bekritiseert de persoon.
De vader achter Sue onderzoekt	De vader achter Sue onderzoeken	onderzoekt	onderzoeken	1	4	singular	De vader achter Sue onderzoekt de persoon.
De boer achter Linda groet	De boer achter Linda groeten	groet	groeten	1	4	singular	De boer achter Linda groet de persoon.
De tante bij Mike mist	De tante bij Mike missen	mist	missen	1	4	singular	De tante bij Mike mist de persoon.
De vriend op Pat bekritiseert	De vriend op Pat bekritiseren	bekritiseert	bekritiseren	1	4	singular	De vriend op Pat bekritiseert de persoon.
De schrijver achter Sue stimuleert	De schrijver achter Sue stimuleren	stimuleert	stimuleren	1	4	singular	De schrijver achter Sue stimuleert de persoon.
De atleet onder Mary roept	De atleet onder Mary roepen	roept	roepen	1	4	singular	De atleet onder Mary roept de persoon.
De vriend op Bill groet	De vriend op Bill groeten	groet	groeten	1	4	singular	De vriend op Bill groet de persoon.
De jongen naast Barbara herkent	De jongen naast Barbara herkennen	herkent	herkennen	1	4	singular	De jongen naast Barbara herkent de persoon.
De leraar op John verleidt	De leraar op John verleiden	verleidt	verleiden	1	4	singular	De leraar op John verleidt de persoon.
De jongen op Linda groet	De jongen op Linda groeten	groet	groeten	1	4	singular	De jongen op Linda groet de persoon.
De tante onder Jim bekritiseert	De tante onder Jim bekritiseren	bekritiseert	bekritiseren	1	4	singular	De tante onder Jim bekritiseert de persoon.
De persoon achter Mary bekritiseert	De persoon achter Mary bekritiseren	bekritiseert	bekritiseren	1	4	singular	De persoon achter Mary bekritiseert de persoon.
De atleet achter Pat mist	De atleet achter Pat missen	mist	missen	1	4	singular	De atleet achter Pat mist de persoon.
De boer bij Mary roept	De boer bij Mary roepen	roept	roepen	1	4	singular	De boer bij Mary roept de persoon.
De meid naast Jim groet	De meid naast Jim groeten	groet	groeten	1	4	singular	De meid naast Jim groet de persoon.
De vriend naast John stimuleert	De vriend naast John stimuleren	stimuleert	stimuleren	1	4	singular	De vriend naast John stimuleert de persoon.
De dichter onder Linda groet	De dichter onder Linda groeten	groet	groeten	1	4	singular	De dichter onder Linda groet de persoon.
De schrijver naast Jim groet	De schrijver naast Jim groeten	groet	groeten	1	4	singular	De schrijver naast Jim groet de persoon.
De schrijver bij Barbara bekritiseert	De schrijver bij Barbara bekritiseren	bekritiseert	bekritiseren	1	4	singular	De schrijver bij Barbara bekritiseert de persoon.
De vader op Pat kent	De vader op Pat kennen	kent	kennen	1	4	singular	De vader op Pat kent de persoon.
De boer op Pat kent	De boer op Pat kennen	kent	kennen	1	4	singular	De boer op Pat kent de persoon.
De man onder Barbara roept	De man onder Barbara roepen	roept	roepen	1	4	singular	De man onder Barbara roept de persoon.
De tante onder Bill groet	De tante onder Bill groeten	groet	groeten	1	4	singular	De tante onder Bill groet de persoon.
De leraar bij John ziet	De leraar bij John zien	ziet	zien	1	4	singular	De leraar bij John ziet de persoon.
De vader naast Bob roept	De vader naast Bob roepen	roept	roepen	1	4	singular	De vader naast Bob roept de persoon.
De boer op Bill onderzoekt	De boer op Bill onderzoeken	onderzoekt	onderzoeken	1	4	singular	De boer op Bill onderzoekt de persoon.
De dokter naast Mary roept	De dokter naast Mary roepen	roept	roepen	1	4	singular	De dokter naast Mary roept de persoon.
De jongen achter John groet	De jongen achter John groeten	groet	groeten	1	4	singular	De jongen achter John groet de persoon.
De inwoner achter Jim herkent	De inwoner achter Jim herkennen	herkent	herkennen	1	4	singular	De inwoner achter Jim herkent de persoon.
De tante op John mist	De tante op John missen	mist	missen	1	4	singular	De tante op John mist de persoon.
De dichter onder Mary ziet	De dichter onder Mary zien	ziet	zien	1	4	singular	De dichter onder Mary ziet de persoon.
De meid bij Bill ziet	De meid bij Bill zien	ziet	zien	1	4	singular	De meid bij Bill ziet de persoon.
